"number_of_elements","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","range_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence","critical_temp"
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-180.75
4.0,0.076445,0.051965,0.059357,0.035497,0.0012,0.001289,0.121328,0.01458,0.043823,0.04435,794.0,997.307221,741.629349,931.135748,1.315004,0.904882,810.6,646.381005,311.743492,342.97678,164.5,115.896389,139.000514,90.836655,1.256701,1.33836,205.0,23.076923,77.525802,79.4618,42.358572,30.126869,6.695566,0.717472,0.010154,0.008127,89.58571,21.091341,31.949389,36.513256,77237.5,108489.010989,53527.964649,85663.010957,1105.182174,773.60481,127050.0,72963.10832,54830.755227,49715.583112,-444.9451,-450.034733,-452.405976,-457.173732,-457.668223,-457.796932,-436.4896,-454.328815,-450.76332,-449.482762,0.108757,0.098366,0.007552,0.001183,0.000336,0.000203,0.399973,0.094177,0.168301,0.167554,2.25,2.078493,2.213364,2.064676,1.368922,1.212347,1.0,0.822606,0.433013,0.268946,-182.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-181.2
4.0,0.097482,0.05867,0.07011,0.037477,0.001155,0.001335,0.157055,0.013163,0.06142,0.054496,790.9,995.586231,737.86492,928.891753,1.313694,0.904485,810.6,645.782927,313.560449,344.136109,167.0,116.84343,140.611449,91.304022,1.254609,1.342101,205.0,22.344611,79.161228,80.476061,47.603572,31.848614,7.371454,0.746387,0.010343,0.008728,89.58571,21.141158,33.586678,37.604095,82337.5,110013.768686,60721.492826,89023.745084,1164.0132,814.998591,127050.0,72798.977183,51125.719738,47505.120094,-446.6101,-450.53693,-453.084728,-457.239132,-457.683584,-457.890792,-436.4896,-454.315265,-451.402719,-449.889717,0.114257,0.100329,0.009295,0.001274,0.000455,0.000266,0.399973,0.0944,0.16555,0.166944,2.25,2.078678,2.213364,2.064831,1.368922,1.213565,1.0,0.819827,0.433013,0.269236,-186.15
5.0,0.085993,0.05101,0.065721,0.03265,0.001403,0.001404,0.141251,0.01764,0.052962,0.050111,782.78,1043.642533,739.885227,978.561143,1.550017,0.823604,810.6,778.7508,281.903057,337.363995,167.0,107.198667,144.957956,83.107309,1.499574,1.415722,205.0,31.861333,72.82582,79.305598,56.492858,27.745587,12.283015,0.41244,0.013363,0.010362,89.58571,16.836226,33.898445,37.340547,69310.0,113740.933333,47182.35799,93449.621386,1303.671315,725.076589,127050.0,85293.6,52630.166255,46493.372766,-443.42608,-451.57912,-450.621196,-457.791166,-457.171275,-457.546124,-435.2296,-455.47672,-450.892335,-449.881391,0.101605,0.079297,0.011071,0.000636,0.000679,0.000254,0.399973,0.075184,0.151702,0.154655,2.4,2.078667,2.352158,2.064821,1.589027,1.185399,1.0,1.164,0.489898,0.269218,-231.15
4.0,0.076445,0.046546,0.059357,0.031481,0.0012,0.001309,0.121328,0.012383,0.043823,0.04285,794.0,1044.886667,741.629349,980.630154,1.315004,0.79389,810.6,746.833333,311.743492,335.665206,164.5,105.666667,139.000514,82.513208,1.256701,1.34275,205.0,19.6,77.525802,77.154103,42.358572,25.589907,6.695566,0.3977,0.010154,0.008133,89.58571,17.911426,31.949389,35.33245,77237.5,113613.333333,53527.964649,92489.815334,1105.182174,688.042769,127050.0,83440.0,54830.755227,47405.381082,-444.9451,-451.42624,-452.405976,-457.775865,-457.668223,-457.762346,-436.4896,-455.19376,-450.76332,-449.717168,0.108757,0.083549,0.007552,0.000668,0.000336,0.000204,0.399973,0.079984,0.168301,0.158373,2.25,2.066667,2.213364,2.054799,1.368922,1.123721,1.0,1.0,0.433013,0.249444,-183.15
5.0,0.111437,0.057442,0.083426,0.036712,0.001419,0.001489,0.157055,0.016069,0.06162,0.053675,748.92,1001.62,703.423247,934.434517,1.541416,0.916393,810.6,689.427692,292.754856,344.742255,178.8,115.498462,154.610233,90.080417,1.502835,1.443572,205.0,32.433846,74.633505,80.478095,56.214858,32.328864,12.17659,0.693922,0.013295,0.010235,90.64571,20.669228,34.627574,38.925642,76170.0,110738.461538,58753.723873,89962.915763,1402.808585,826.077724,127050.0,75225.384615,47362.681512,47216.641272,-442.05808,-449.684431,-450.429742,-457.226932,-457.275408,-457.546626,-424.2496,-454.443631,-447.941322,-448.383047,0.094405,0.096947,0.010228,0.001117,0.000581,0.000238,0.399973,0.092293,0.153302,0.166221,2.4,2.076923,2.352158,2.063362,1.589027,1.275608,1.0,0.989231,0.489898,0.266469,-184.85
5.0,0.070788,0.05633,0.056821,0.035584,0.001432,0.001041,0.122906,0.035377,0.041238,0.052138,761.2,1010.974286,718.256499,939.555906,1.546427,0.814095,772.0,745.644286,286.014147,354.290632,156.6,104.764286,139.22593,84.29718,1.52151,1.239008,171.0,48.885714,59.452838,67.556179,44.488858,29.045523,9.861778,0.528441,0.012982,0.008424,89.58571,15.795834,30.437458,35.376255,65506.0,110680.857143,34692.752991,95228.285126,1193.153805,771.53068,135970.0,81363.571429,56218.823751,44002.537613,-442.99408,-452.673657,-450.902984,-457.791456,-457.287513,-457.659945,-426.4096,-456.6982,-448.403273,-451.085908,0.094005,0.058801,0.010125,0.000621,0.000574,0.000324,0.399973,0.054271,0.153423,0.13542,2.6,2.271429,2.491462,2.230801,1.564957,1.113916,2.0,1.114286,0.8,0.460479,-252.15
4.0,0.090279,0.094018,0.06699,0.080285,0.001178,0.00115,0.128243,0.035998,0.053286,0.044109,773.025,691.690909,714.946184,662.562296,1.304578,1.248583,810.6,242.0,325.570464,225.441064,163.0,176.727273,138.006406,162.697077,1.257753,1.155248,205.0,64.636364,76.645287,60.880047,48.703572,63.046754,7.491889,29.972356,0.010345,0.008919,89.58571,40.725974,34.227286,30.062096,82337.5,81031.818182,60721.492826,59732.413472,1164.0132,962.982622,127050.0,50286.363636,51125.719738,48597.789291,-446.8801,-442.664582,-453.216941,-446.941649,-457.693193,-458.023895,-436.4896,-448.988145,-451.415633,-452.612111,0.108757,0.189821,0.007552,0.040327,0.000336,0.000203,0.399973,0.181816,0.168301,0.191928,2.25,2.181818,2.213364,2.153013,1.368922,1.265001,1.0,0.727273,0.433013,0.385695,-255.15
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-234.15
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-240.15
5.0,0.083245,0.079962,0.059506,0.060161,0.001312,0.001345,0.192981,0.032163,0.067234,0.061813,779.88,774.066667,740.399333,741.164133,1.553219,1.522043,764.1,156.833333,276.063148,252.345053,149.8,149.0,133.425311,135.28818,1.519537,1.491521,171.0,40.333333,58.608532,53.531922,45.842858,53.135715,8.741648,12.883853,0.011618,0.010396,97.78571,29.864285,40.042732,40.026397,73100.0,80900.0,33148.782764,41070.140178,1200.885906,1120.848815,138630.0,39321.666667,57645.672518,55438.13038,-444.99568,-443.5114,-451.30642,-449.729288,-457.162713,-457.380858,-436.4896,-451.8766,-451.820153,-451.772815,0.128605,0.173838,0.014288,0.024897,0.000872,0.000672,0.399973,0.133329,0.154008,0.173191,2.6,2.5,2.402249,2.329986,1.519383,1.524634,3.0,0.5,1.2,1.118034,-167.15
5.0,0.083245,0.079962,0.059506,0.060161,0.001312,0.001345,0.192981,0.032163,0.067234,0.061813,779.88,774.066667,740.399333,741.164133,1.553219,1.522043,764.1,156.833333,276.063148,252.345053,149.8,149.0,133.425311,135.28818,1.519537,1.491521,171.0,40.333333,58.608532,53.531922,45.842858,53.135715,8.741648,12.883853,0.011618,0.010396,97.78571,29.864285,40.042732,40.026397,73100.0,80900.0,33148.782764,41070.140178,1200.885906,1120.848815,138630.0,39321.666667,57645.672518,55438.13038,-444.99568,-443.5114,-451.30642,-449.729288,-457.162713,-457.380858,-436.4896,-451.8766,-451.820153,-451.772815,0.128605,0.173838,0.014288,0.024897,0.000872,0.000672,0.399973,0.133329,0.154008,0.173191,2.6,2.5,2.402249,2.329986,1.519383,1.524634,3.0,0.5,1.2,1.118034,-168.15
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-185.05
5.0,0.080348,0.081735,0.065342,0.068471,0.001463,0.001153,0.121328,0.038414,0.039967,0.0406,772.16,737.841143,729.898173,701.917085,1.549145,1.322409,810.6,307.030286,282.232433,255.512082,169.6,171.957143,147.966651,153.611458,1.507123,1.210384,205.0,70.657143,70.087374,67.887183,54.446858,54.932327,11.56188,17.821756,0.012949,0.008865,102.78571,37.629959,37.431502,32.902096,76470.0,80201.428571,57016.925593,56199.041925,1382.087496,998.137682,127050.0,49728.857143,49066.134961,52527.141264,-434.93008,-442.108171,-448.417298,-448.359022,-457.471237,-457.708524,-395.2696,-449.823486,-438.113895,-450.696579,0.114805,0.176767,0.013523,0.026339,0.000808,0.000244,0.399973,0.167996,0.151018,0.190402,3.0,2.177143,2.70192,2.139319,1.494365,1.39346,4.0,0.788571,1.549193,0.498618,-210.15
4.0,0.076518,0.056809,0.05931,0.035773,0.001197,0.000982,0.122906,0.034833,0.044289,0.052533,787.05,1011.540714,734.219624,940.294344,1.313008,0.786865,772.0,738.578571,314.505966,353.819831,151.75,104.371429,131.302197,84.110835,1.275274,1.16006,171.0,46.842857,65.579627,67.111458,44.343572,29.614737,6.744848,0.53427,0.00996,0.007696,89.58571,16.234834,34.028562,35.818489,79607.5,111779.214286,48477.264685,98411.962128,1096.671769,777.657156,135970.0,81288.642857,54373.096921,42557.892353,-447.2401,-452.767514,-453.406945,-457.79942,-457.710564,-457.934744,-436.4896,-456.529771,-451.391685,-451.285058,0.112007,0.061344,0.00834,0.000629,0.000404,0.000283,0.399973,0.057128,0.166742,0.138438,2.25,2.264286,2.213364,2.226222,1.368922,1.048834,1.0,1.1,0.433013,0.440952,-237.15
5.0,0.074232,0.052008,0.060515,0.03552,0.001454,0.001384,0.121328,0.020019,0.039446,0.044362,816.36,1001.093721,771.891022,935.430769,1.552506,0.973335,810.6,673.355887,282.395259,341.052607,160.0,115.825746,139.595299,90.791947,1.501218,1.432852,205.0,36.373626,69.922815,79.437224,48.166858,29.698298,10.749035,0.713646,0.013222,0.010156,89.58571,18.981451,30.847293,35.914583,62090.0,105700.941915,26186.824392,77265.945808,1130.427572,760.030564,141000.0,75353.21821,57644.743039,52252.693732,-445.24408,-450.278453,-451.480568,-457.207473,-457.177617,-457.547278,-436.4896,-454.884074,-451.681214,-449.697754,0.111005,0.091772,0.013131,0.00115,0.000786,0.00035,0.399973,0.084758,0.1506,0.160933,2.2,2.078493,2.168944,2.064676,1.594167,1.286007,1.0,1.010989,0.4,0.268946,-228.15
5.0,0.080348,0.081596,0.065342,0.06835,0.001463,0.001134,0.121328,0.038825,0.039967,0.040606,772.16,738.099143,729.898173,702.170595,1.549145,1.305195,810.6,313.158,282.232433,255.488786,169.6,171.764286,147.966651,153.43362,1.507123,1.191936,205.0,71.471429,70.087374,67.89957,54.446858,54.875756,11.56188,17.811262,0.012949,0.008544,102.78571,38.013959,37.431502,32.831015,76470.0,80400.714286,57016.925593,56317.361107,1382.087496,978.44023,127050.0,50557.285714,49066.134961,52589.131816,-434.93008,-442.284829,-448.417298,-448.40792,-457.471237,-457.79069,-395.2696,-449.722429,-438.113895,-451.238929,0.114805,0.177885,0.013523,0.026459,0.000808,0.000225,0.399973,0.16971,0.151018,0.190943,3.0,2.16,2.70192,2.12927,1.494365,1.360066,4.0,0.822857,1.549193,0.431078,-197.15
4.0,0.091808,0.055973,0.067689,0.036376,0.001174,0.001333,0.134361,0.012512,0.054877,0.050766,775.175,997.830769,717.820867,928.193326,1.305825,0.877603,810.6,665.507692,323.992958,349.478249,171.0,116.538462,143.079258,90.486843,1.250484,1.34934,205.0,20.615385,82.185765,81.951783,49.561072,31.740772,7.581899,0.68929,0.01034,0.008899,89.58571,20.669228,34.790916,38.086912,82337.5,110738.461538,60721.492826,89962.915763,1164.0132,802.321609,127050.0,74353.846154,51125.719738,47216.641272,-446.2501,-450.620985,-452.919968,-457.317275,-457.674569,-457.8618,-436.4896,-454.443631,-451.344569,-449.850568,0.107757,0.096091,0.007062,0.001074,0.000308,0.00019,0.399973,0.092293,0.168854,0.166591,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-180.55
5.0,0.062544,0.051735,0.038642,0.034763,0.001279,0.001298,0.130386,0.021949,0.048055,0.044891,739.18,988.91375,690.770035,920.89103,1.5362,0.945411,810.6,677.740443,299.613307,347.246693,165.0,117.384019,144.197064,91.961978,1.506059,1.413974,205.0,38.095411,69.348396,79.934872,34.956858,29.203996,6.401778,0.72691,0.011212,0.008543,89.58571,19.897349,32.183106,35.898402,74010.0,106937.096519,54963.303315,83904.339378,1370.754105,814.523852,127050.0,73478.544304,49465.10285,50332.794347,-446.81008,-450.188671,-452.824257,-457.164409,-457.317237,-457.68909,-436.4896,-454.513684,-450.873651,-449.615213,0.104005,0.094415,0.012256,0.001215,0.000727,0.000285,0.399973,0.088847,0.150833,0.163753,2.0,2.064715,1.888175,2.044222,1.557113,1.250944,2.0,1.029114,0.632456,0.301508,-240.15
5.0,0.069171,0.047505,0.054873,0.033319,0.001419,0.001429,0.121328,0.014304,0.041809,0.040728,753.08,1006.965385,708.32334,943.328778,1.543038,0.943577,810.6,684.384615,290.594201,337.88235,170.4,112.269231,148.584487,88.77392,1.507032,1.509581,205.0,26.0,70.338041,76.016981,36.986858,28.770772,7.919471,0.64289,0.012183,0.008499,89.58571,20.669228,30.5292,36.47091,62564.0,108723.846154,31652.409596,82052.159419,1158.143597,754.630048,138630.0,76581.923077,57152.215915,50332.097732,-444.81568,-450.182062,-451.23106,-457.257491,-457.164685,-457.543883,-436.4896,-454.443631,-451.69942,-449.482701,0.127005,0.103399,0.014544,0.001203,0.000853,0.00043,0.399973,0.092293,0.154894,0.166823,2.2,2.076923,2.168944,2.063362,1.594167,1.285132,1.0,1.0,0.4,0.266469,-191.15
6.0,0.102742,0.102842,0.081547,0.072543,0.001633,0.001039,0.157055,0.069649,0.052816,0.066191,708.95,808.447,667.000596,761.883387,1.723779,1.290613,810.6,325.53,281.040168,299.223238,180.333333,159.415,159.867522,136.087885,1.704471,1.236804,205.0,88.815,67.684727,72.183535,46.362382,53.488772,12.975582,8.319061,0.01524,0.009844,89.58571,26.604928,29.294081,33.511916,64230.0,89412.9,40471.380943,76784.581443,1461.742852,1205.211925,135970.0,35592.35,50519.214166,43258.243499,-446.6734,-446.8315,-451.456182,-453.193623,-456.790013,-457.753202,-436.4896,-453.847,-452.861652,-451.413362,0.084171,0.117372,0.01226,0.01036,0.000781,0.000477,0.399973,0.099993,0.141851,0.163915,2.333333,2.45,2.289428,2.400331,1.772139,1.300021,1.0,1.205,0.471405,0.497494,-193.85
4.0,0.076445,0.051246,0.059357,0.034935,0.0012,0.001292,0.121328,0.014288,0.043823,0.044192,794.0,1003.623077,741.629349,937.559192,1.315004,0.890516,810.6,659.715385,311.743492,342.396001,164.5,114.538462,139.000514,89.685191,1.256701,1.339743,205.0,22.615385,77.525802,79.235399,42.358572,29.524618,6.695566,0.663422,0.010154,0.008128,89.58571,20.669228,31.949389,36.391292,77237.5,109169.230769,53527.964649,86539.377298,1105.182174,762.761032,127050.0,74353.846154,54830.755227,49445.714361,-444.9451,-450.219446,-452.405976,-457.263544,-457.668223,-457.792731,-436.4896,-454.443631,-450.76332,-449.502598,0.108757,0.096399,0.007552,0.001096,0.000336,0.000203,0.399973,0.092293,0.168301,0.16644,2.25,2.076923,2.213364,2.063362,1.368922,1.201823,1.0,0.846154,0.433013,0.266469,-181.65
4.0,0.076445,0.081457,0.059357,0.06823,0.0012,0.001108,0.121328,0.036951,0.043823,0.040612,794.0,738.357143,741.629349,702.424197,1.315004,1.282439,810.6,231.371429,311.743492,255.465227,164.5,171.571429,139.000514,153.255987,1.256701,1.166832,205.0,65.428571,77.525802,67.911407,42.358572,54.819184,6.695566,17.800774,0.010154,0.00811,89.58571,38.397959,31.949389,32.759683,77237.5,80600.0,53527.964649,56435.929394,1105.182174,953.371384,127050.0,46971.428571,54830.755227,52650.295074,-444.9451,-442.461486,-452.405976,-448.456607,-457.668223,-457.914733,-436.4896,-449.621371,-450.76332,-451.82263,0.108757,0.179004,0.007552,0.026579,0.000336,0.000202,0.399973,0.171425,0.168301,0.191476,2.25,2.142857,2.213364,2.119268,1.368922,1.309526,1.0,0.571429,0.433013,0.349927,-179.65
5.0,0.072325,0.051404,0.058637,0.03507,0.001445,0.001329,0.121328,0.020826,0.040054,0.04423,787.02,1001.815944,745.091012,935.741398,1.551741,0.920586,810.6,697.425851,279.181098,342.505065,162.8,115.035604,142.245339,90.08397,1.50446,1.384527,205.0,37.956656,69.424491,79.344725,49.634858,29.623288,10.961473,0.678697,0.01318,0.009069,89.58571,20.103801,32.068491,36.303413,65230.0,108167.956656,42655.03213,84985.642978,1253.393884,769.359621,127050.0,76190.402477,54606.314653,50166.837391,-442.92208,-450.153651,-450.380932,-457.235661,-457.167645,-457.637343,-435.2296,-454.569536,-450.735035,-449.482141,0.102805,0.094511,0.012078,0.001108,0.000714,0.000246,0.399973,0.089769,0.151003,0.164626,2.4,2.085139,2.352158,2.070248,1.589027,1.250521,1.0,1.047988,0.489898,0.279089,-197.15
5.0,0.072325,0.081347,0.058637,0.068104,0.001445,0.001152,0.121328,0.038438,0.040054,0.040671,787.02,738.558571,745.091012,702.612364,1.551741,1.346423,810.6,297.798571,279.181098,255.475944,162.8,171.728571,142.245339,153.416163,1.50446,1.222658,205.0,70.057143,69.424491,67.862449,49.634858,54.664041,10.961473,17.767949,0.01318,0.009051,89.58571,37.117959,32.068491,32.620019,65230.0,79132.857143,42655.03213,54891.951499,1253.393884,982.20178,127050.0,49427.142857,54606.314653,52964.697735,-442.92208,-442.443486,-450.380932,-448.448265,-457.167645,-457.754896,-435.2296,-449.958229,-450.735035,-451.806607,0.102805,0.174418,0.012078,0.02597,0.000714,0.000245,0.399973,0.16571,0.151003,0.189966,2.4,2.157143,2.352158,2.131579,1.589027,1.386106,1.0,0.785714,0.489898,0.363935,-183.15
4.0,0.088944,0.057863,0.066362,0.036117,0.001182,0.001062,0.122906,0.031795,0.051969,0.053623,775.425,1010.268571,718.1529,938.01678,1.305967,0.791488,810.6,735.985714,323.811808,355.562967,160.25,105.514286,136.126003,84.528423,1.259244,1.20704,205.0,42.914286,75.23754,69.235569,46.543572,29.615023,7.249532,0.535438,0.010331,0.008146,89.58571,15.795834,33.061629,35.725966,81837.5,111727.142857,60123.178555,99414.682054,1159.686593,787.381691,127050.0,80987.142857,51433.71189,42558.395752,-447.2401,-452.745657,-453.406945,-457.796225,-457.710564,-457.879003,-436.4896,-456.529771,-451.391685,-451.269545,0.107757,0.061015,0.007062,0.000622,0.000308,0.000263,0.399973,0.057128,0.168854,0.138517,2.25,2.257143,2.213364,2.219783,1.368922,1.066221,1.0,1.085714,0.433013,0.437059,-244.15
